21.388,2.3957,1.0129,0,1.5109,2.7404,3.3487,4.3535e-09,5.8848e-44
22.683,2.7621,1.0358,0,1.6158,3.0675,4.1977,3.9048e-08,9.5974e-44
24.178,3.2957,1.158,0,1.7687,3.539,5.4289,6.4633e-07,1.7376e-42
26.32,3.8741,1.267,0,1.9271,4.071,6.8092,2.4188e-05,2.0085e-36
27.289,4.3029,1.2753,0,2.0461,4.4543,7.8214,0.00030776,1.8609e-35
28.835,4.7771,1.4017,0,2.1769,4.893,8.9786,0.0042962,2.3886e-21
31.588,5.5351,1.5036,0,2.4084,5.5614,10.834,0.094333,2.1212e-10
34.119,6.526,1.6447,0,2.8009,6.2602,13.15,0.47467,1.4278e-05
37.825,7.2703,1.6941,0,3.1249,6.7908,15.032,0.81125,2.0574e-05
40.412,7.6605,1.6633,0,3.3083,7.0764,16.111,1.0388,1.6583e-05
41.577,7.6745,1.6716,0,3.3392,7.1037,16.328,1.109,1.7643e-05
42.673,6.9806,1.6018,0,3.0799,6.6737,15.006,0.89153,6.1283e-06
36.241,5.5032,1.4383,0,2.4727,5.6474,11.535,0.27717,2.232e-17
34.314,5.685,1.3925,0,2.5615,5.7533,12.028,0.31017,2.4265e-22
40.727,6.5133,1.5338,0,2.9458,6.3934,14.499,0.60486,6.5603e-08
43.284,6.5118,1.5469,0,2.9667,6.4381,14.83,0.58347,3.0013e-07
45.532,6.5329,1.5752,0,2.9918,6.4879,15.157,0.60308,2.2294e-06
45.402,6.2178,2.1472,0,2.8622,6.2748,14.49,0.54972,1.3272e-05
47.316,5.9014,1.7769,0,2.7342,6.091,13.892,0.46528,2.3517e-05
45.858,5.7593,2.0682,0,2.6705,5.9818,13.504,0.4526,1.2517e-05
43.371,5.3434,2.2393,0,2.4851,5.6798,12.359,0.30936,3.3635e-05
38.008,5.0003,2.0499,0,2.3233,5.3859,11.213,0.18989,1.3382e-05
37.25,5.2194,1.6809,0,2.4069,5.5311,11.669,0.25913,1.9992e-05
39.9,5.4953,1.8386,0,2.5217,5.7462,12.451,0.37762,2.2954e-05
44.466,5.8004,1.9695,0,2.6565,6.0044,13.474,0.47078,1.6554e-05
48.437,5.884,1.999,0,2.6971,6.1005,14,0.48005,1.5191e-05
53.556,5.8513,2.0462,0,2.6934,6.1329,14.367,0.40933,1.372e-05
53.183,5.5816,2.0324,0,2.5884,5.9449,13.912,0.19466,1.4729e-05
45.799,5.9015,2.055,0,2.7151,6.0882,14.584,0.19567,1.3521e-05
41.312,6.4852,2.1259,0,2.9429,6.4262,15.902,0.39709,1.3309e-05
40.613,6.7911,2.1504,0,3.064,6.6203,16.63,0.47104,1.4148e-05
54.268,9.9311,2.7223,0,4.3967,8.8628,25.265,1.7463,0.00034284
33.933,3.4625,5.1402,0,1.433,4.0696,5.1879,1.0023,0.00037659
22.563,1.7914,1.2483,0,0.9255,2.8186,1.6742,1.993e-06,9.8827e-63
20.343,1.2841,3.9375,0,1.4558,1.7433,0.43499,5.4263e-08,1.0264
24.059,1.8606,3.8293,0,2.2204,0,2.3073,0,1.5529
54.2,32.58,8.2141,0,8.4019,0,4.9101,0,19.995
40.576,20.934,9.4882,0,8.276,0,4.5487,0,17.73
40.11,17.459,9.6865,0,7.7146,0,4.0648,0,16.562
44.791,16.92,10.282,0,8.3792,0,5.2524,0,16.776
51.507,15.136,10.116,0,7.8515,0,4.6764,0,15.894
40.779,9.0645,9.1589,0,6.1604,0,3.8163,0,11.567
50.306,8.973,10.576,0,6.6233,0,4.3994,0,13.213
78.882,9.3432,12.414,0,6.4299,0,2.9663,0,15.742
70.268,4.7155,15.415,0,3.1138,3.5559,5.8228,0.0065012,9.4482
54.36,4.3387,3.9452,0,2.2422,5.0768,6.5664,0.018882,0.59262
46.311,4.157,1.028,0,1.9893,5.2248,5.9026,0.071661,5.5295e-38
33.81,3.3855,0.69583,0,1.7306,4.3714,4.1768,0.0006712,5.8802e-41
25.527,3.2695,0.55293,0,1.6651,4.1549,3.6813,0.00014766,2.504e-42
28.794,3.4623,0.57415,0,1.6839,4.4535,4.0465,0.00262,3.1597e-42
24.042,3.0523,0.49209,0,1.5505,3.9841,3.1934,6.9641e-05,4.0054e-43
22.139,2.475,0.45634,0,1.4143,3.3864,2.1869,1.6964e-07,2.1557e-43
24.577,1.9782,0.46411,0,1.3447,2.9493,1.4088,1.3431e-08,2.1948e-43
23.99,1.8273,0.46662,0,1.3422,2.8285,1.0642,7.8037e-09,2.089e-43
20.372,1.4092,0.39404,0,1.5192,2.4052,0.076299,1.1547e-08,4.3946e-44
16.444,1.1664,0.31218,0,1.2226,1.9702,1.2717e-05,3.117e-07,5.7131e-45
10.628,1.0206,0.21638,0,0.92156,1.5791,1.1508e-05,2.5379e-06,7.181e-46
9.385,0.92255,0.18642,0,0.76417,1.378,2.8278e-05,8.47e-06,3.0771e-46
15.478,1.1181,0.27247,0,1.0946,1.8732,1.4771e-05,1.1979e-06,2.8527e-45
20.018,1.2445,0.35322,0,1.2852,2.1712,2.6197e-05,4.0542e-07,2.1443e-44
18.884,1.2967,0.37038,0,1.3073,2.2308,3.7334e-05,2.9082e-07,3.3021e-44
13.41,1.1537,0.32205,0,1.049,1.8747,1.213e-05,1.0037e-06,9.3114e-45
8.9482,0.99794,0.26273,0,0.76405,1.483,2.2325e-05,5.1587e-06,1.3915e-45
2.6856,0.63673,0.1497,0,0.029941,0.50359,1.6557e-05,0.00037625,1.2344e-46
0.57687,0.31924,0.082807,0,1.0689e-08,5.8515e-06,1.0684e-08,5.8486e-06,2.4049e-06
28.996,1.4747,3.8001,0,1.3651,2.6837,0.0015891,7.0656e-08,0.11025
8.6268,0.55307,0.19337,0,1.0144e-05,0.0044748,3.2492e-07,2.5132e-07,1.2059e-35
9.0677,0.50892,0.17555,0,1.0118e-05,1.1393e-05,3.2101e-07,1.478e-07,4.8608e-35
10.166,0.5105,0.22709,0,7.0953e-06,7.5895e-06,1.2492e-07,5.646e-08,3.3181e-35
11.014,0.55246,0.33211,0,4.1655e-06,0.011097,4.0957e-08,3.4948e-08,1.7595e-35
10.801,0.55169,0.36328,0,3.3166e-06,0.02478,3.6398e-08,2.8783e-08,1.1856e-36
5.753,0.55245,0.14602,0,1.3267e-05,0.018795,1.6205e-06,1.4648e-06,3.4054e-33
4.6549,0.51827,0.11433,0,1.8575e-05,4.3544e-05,5.0452e-06,4.7694e-06,7.9936e-31
5.0843,0.43682,0.11558,0,1.6796e-05,4.2182e-05,7.3384e-06,6.9495e-06,2.0281e-31
5.3967,0.40533,0.11779,0,1.6345e-05,4.284e-05,8.1599e-06,8.0773e-06,2.0687e-32
5.8868,0.42614,0.13293,0,1.7978e-05,3.7848e-05,5.3639e-06,4.4937e-06,1.5681e-33
7.0024,0.49215,0.16796,0,1.603e-05,2.3842e-05,1.5331e-06,9.7073e-07,1.6652e-35
8.1418,0.55253,0.19435,0,8.6507e-06,0.013116,2.9503e-07,2.5377e-07,1.4642e-35
9.2766,0.54595,0.20269,0,4.051e-07,0.11646,1.0067e-08,6.0828e-09,1.0879e-38
10.76,0.54345,0.26636,0,4.4898e-11,0.42223,3.1119e-12,2.7816e-06,2.2924e-45
11.174,0.57843,0.33623,0,1.471e-08,0.67575,8.1438e-11,0.00024424,2.4315e-46
11.628,0.62243,0.3479,0,0.059777,0.88967,8.2591e-06,0.00030726,8.9957e-47
11.613,0.6382,0.33794,0,0.16312,0.93508,7.0788e-05,0.0002281,3.3195e-47
12.548,0.74242,0.46555,0,0.50426,1.1867,0.00012403,3.731e-05,6.8096e-46
14.46,1.1781,0.4173,0,1.0794,1.9889,9.2256e-06,2.3333e-07,1.7242e-46
14.911,1.4766,0.39558,0,1.3993,2.4532,0.014345,2.0822e-08,1.0297e-46
15.565,1.5353,0.39981,0,1.4069,2.5114,0.14515,7.2504e-09,7.0152e-47
15.28,1.7802,0.40967,0,1.279,2.6985,0.67376,5.3137e-09,5.4198e-47
16.426,1.8587,0.4181,0,1.2495,2.758,0.92913,7.3518e-09,4.5899e-47
17.294,1.9401,0.46509,0,1.2348,2.8137,1.1782,1.1276e-08,1.3027e-46
18.437,2.1311,0.49553,0,1.2389,2.9877,1.6093,3.7835e-08,2.0509e-46
23.649,2.3711,1.0562,0,1.2739,3.2967,2.2486,3.8398e-07,7.4521e-41
30.668,2.7189,1.1829,0,1.3386,3.7439,3.1279,0.00010175,3.3882e-40
43.822,3.7598,2.6804,0,1.7037,4.7079,5.4288,0.35525,0.00039091
35.283,3.4387,0.75829,0,1.5347,4.4229,4.7928,0.090495,7.8121e-44
27.006,2.9059,0.67574,0,1.4157,3.7627,3.7106,0.00012399,8.1603e-45
24.635,2.399,0.61954,0,1.3457,3.1577,2.8275,1.7203e-07,1.9861e-45
21.612,1.9392,0.59283,0,1.2799,2.6048,1.9757,2.7707e-09,9.2637e-46
21.422,1.7009,0.6035,0,1.2548,2.3335,1.5883,1.8998e-10,1.1474e-45
21.127,1.4844,0.62272,0,1.2417,2.0978,1.1971,1.332e-11,1.7673e-45
21.561,1.385,0.62406,0,1.2514,1.9863,1.0333,3.1552e-12,1.5755e-45
22.292,1.2923,0.69691,0,1.2682,1.9034,0.85562,9.8952e-13,1.6454e-44
22.634,1.2595,0.80917,0,1.2806,1.8674,0.79933,5.5948e-13,1.755e-43
19.881,1.3316,0.76559,0,1.2595,1.8776,0.93449,5.9385e-13,5.2554e-44
19.369,1.3665,0.8201,0,1.2605,1.8846,1.0217,6.6339e-13,1.1247e-43
19.163,1.5117,0.85625,0,1.2762,1.9843,1.3561,2.6987e-12,3.2207e-45
19.153,1.7323,0.868,0,1.3239,2.1598,1.8348,2.1605e-11,2.1514e-45
20.152,2.0524,0.90774,0,1.4089,2.4428,2.5508,3.8797e-10,5.4631e-45
21.767,2.7974,1.0753,0,1.6092,3.1093,4.1928,5.6264e-08,2.982e-43
23.803,3.3177,1.1077,0,1.7596,3.5808,5.4207,1.007e-06,5.1017e-43
25.66,3.8369,1.2404,0,1.906,4.0523,6.6576,2.5846e-05,1.7434e-39
27.217,4.4087,1.3333,0,2.0635,4.5693,8.011,0.00081046,6.5786e-29
29.266,5.065,1.4128,0,2.2499,5.1627,9.5932,0.019912,3.8067e-20
30.227,5.5948,1.4848,0,2.4256,5.5906,10.836,0.10472,2.1874e-12
33.168,6.3496,1.5638,0,2.7263,6.1416,12.658,0.38951,1.2294e-06
35.531,7.1346,1.6387,0,3.0581,6.6741,14.513,0.75163,1.3e-05
40.237,8.3129,1.7151,0,3.564,7.4965,17.392,1.2757,2.1449e-05
43.613,8.8351,1.7532,0,3.8079,7.8811,18.819,1.5616,2.2265e-05
44.796,8.5043,1.723,0,3.7002,7.6828,18.291,1.5251,2.1548e-05
44.543,7.6383,1.6481,0,3.3693,7.1297,16.546,1.2143,1.4109e-05
39.388,6.2396,1.5062,0,2.7969,6.1743,13.348,0.62075,3.7294e-10
36.424,6.1766,1.452,0,2.7834,6.1149,13.26,0.52854,6.5408e-16
42.209,7.0949,1.5658,0,3.2065,6.8025,15.909,0.88351,1.3209e-06
44.661,6.9261,1.5648,0,3.1545,6.7325,15.841,0.82356,1.2332e-06
45.798,6.6505,1.5753,0,3.0488,6.5748,15.407,0.7175,2.2408e-06
44.806,6.1614,1.61,0,2.8391,6.2329,14.265,0.60048,7.5904e-06
47.732,5.8549,1.681,0,2.7151,6.0662,13.731,0.51833,1.9154e-05
44.394,5.6198,1.6135,0,2.6052,5.8742,13.023,0.44793,8.3462e-06
41.804,5.2638,2.9771,0,2.4439,5.6114,12.028,0.30839,0.00027538
35.921,4.9022,2.2393,0,2.2729,5.2949,10.817,0.16783,3.3963e-05
34.879,5.1782,1.6194,0,2.3786,5.4724,11.402,0.24636,9.6253e-06
38.161,5.4401,1.7845,0,2.4895,5.6865,12.203,0.34705,2.4688e-05
43.879,5.7865,1.9258,0,2.6438,5.982,13.391,0.47424,1.8567e-05
47.68,5.9367,2.0173,0,2.7144,6.1263,14.095,0.48035,1.4496e-05
52.304,6.0597,2.094,0,2.7765,6.2601,14.84,0.47055,1.2901e-05
52.053,5.919,2.108,0,2.7219,6.1673,14.728,0.31001,1.3692e-05
45.891,6.3103,2.1277,0,2.879,6.369,15.631,0.35219,1.3155e-05
41.19,7.1129,2.2004,0,3.2085,6.8525,17.523,0.56596,2.0142e-05
39.846,6.9128,2.2008,0,3.1129,6.6856,16.905,0.53141,2.0252e-05
45.25,8.7211,2.5624,0,3.8793,7.9521,21.7,1.2285,0.00033019
107.59,16.646,8.3562,0,7.7728,12.673,44.637,3.7274,2.9953
21.157,1.8786,1.2275,0,0.92699,2.8842,1.8168,3.2949e-06,1.9987e-67
20.99,1.1502,3.8937,0,1.5251,1.7199,0.13952,1.228e-11,0.77311
26.486,1.1101,2.8293,0,1.3063,2.1511,0.14275,3.7999e-10,0.00071297
29.565,1.9827,3.0321,0,2.3014,0,1.5809,0,2.0504
40.955,26.454,6.0835,0,7.8416,0,3.9283,0,18.376
39.018,20.598,7.8693,0,7.5965,0,3.7683,0,16.858
37.885,16.734,9.2054,0,7.4862,0,3.8634,0,15.895
36.786,12.807,9.2527,0,7.1179,0,4.3651,0,13.597
38.931,11.904,9.6477,0,6.7977,0,3.8085,0,13.609
40.923,10.461,9.899,0,6.7664,0,4.3024,0,13.085
63.96,11.635,11.743,0,6.7147,0,2.9012,0,16.089
63.692,8.6634,11.888,0,6.5629,0,3.7309,0,14.686
64.465,6.0407,9.2389,0,5.6923,0,4.1962,0,10.264
55.745,4.4375,5.6563,0,2.4149,4.8175,6.7486,0.0022622,1.0569
47.04,4.1352,1.223,0,1.9804,5.1927,5.9163,0.061318,6.5182e-36
35.183,3.4969,0.73118,0,1.7655,4.476,4.4434,0.0013099,1.2772e-40
27.91,3.5315,0.61182,0,1.7309,4.4381,4.2252,0.0014604,9.7987e-42
31.461,3.366,0.68786,0,1.6661,4.38,4.0082,0.0015808,4.6072e-41
30.881,3.0795,0.6725,0,1.56,4.1248,3.4659,0.0003301,3.4276e-41
23.758,2.6131,0.49411,0,1.4241,3.5603,2.4663,1.1306e-06,5.3804e-43
25.102,2.1215,0.48271,0,1.3435,3.1055,1.6676,3.5798e-08,3.4373e-43
24.551,2.0927,0.50011,0,1.3266,3.1166,1.5204,4.3211e-08,4.8485e-43
23.237,1.6347,0.44313,0,1.3963,2.654,0.62756,3.4686e-09,1.2161e-43
18.284,1.2531,0.34721,0,1.3582,2.1437,5.3303e-05,1.1614e-07,1.4527e-44
10.847,1.0589,0.22864,0,0.97669,1.6461,8.4608e-06,1.5345e-06,9.9506e-46
9.1108,0.94125,0.1903,0,0.78754,1.3964,2.2076e-05,6.6176e-06,3.4012e-46
16.635,1.1513,0.28878,0,1.162,1.9507,1.4764e-05,7.8173e-07,4.4153e-45
21.938,1.2661,0.36579,0,1.3454,2.2375,4.9821e-05,2.9824e-07,3.1008e-44
21.249,1.3915,0.38643,0,1.4446,2.4236,0.0015182,1.3561e-07,4.8382e-44
15.907,1.2228,0.355,0,1.1711,2.047,1.4263e-05,4.9842e-07,2.0471e-44
11.48,1.1704,0.31114,0,0.99592,1.8456,1.0885e-05,1.0137e-06,4.1991e-45
3.4459,0.72937,0.17878,0,0.24855,0.73593,0.00019024,0.00012918,1.1052e-46
0.82278,0.56484,0.10023,0,4.3619e-06,0.06614,5.9003e-06,6.4247e-06,1.2067e-12
67.452,8.3565,30.928,0,6.4211,0,0.072899,0,23.074
26.292,1.2951,3.248,0,1.14,2.4295,3.9482e-05,3.3211e-07,0.0010181
8.7759,0.55199,0.19953,0,6.6971e-06,0.021589,1.9602e-07,1.3516e-07,1.4628e-35
9.2894,0.49926,0.211,0,9.7123e-06,1.0573e-05,2.9004e-07,1.2785e-07,2.5916e-35
10.648,0.55147,0.24267,0,5.8083e-06,2.3876e-05,6.8848e-08,5.4658e-08,4.8542e-35
11.422,0.55233,0.42284,0,3.5262e-06,0.012874,2.9037e-08,2.524e-08,5.3128e-36
11.085,0.55186,0.47159,0,3.2425e-06,0.021779,3.1222e-08,2.5747e-08,2.9631e-36
6.3563,0.55232,0.19103,0,1.2048e-05,0.019757,1.1157e-06,9.4501e-07,5.8322e-35
4.6862,0.53061,0.11456,0,1.893e-05,4.4622e-05,4.617e-06,4.5509e-06,5.3519e-31
5.0979,0.44503,0.11576,0,1.7111e-05,4.1552e-05,6.822e-06,6.3126e-06,1.2292e-31
5.7269,0.41193,0.1223,0,1.7622e-05,4.0666e-05,6.7481e-06,6.0595e-06,5.56e-33
6.0111,0.42988,0.12739,0,1.8157e-05,3.6679e-05,4.8909e-06,3.9684e-06,7.1228e-34
6.6909,0.47273,0.15035,0,1.7096e-05,2.7293e-05,2.2028e-06,1.4789e-06,2.1092e-35
8.0436,0.55269,0.18856,0,9.3979e-06,0.010794,3.4026e-07,2.9913e-07,8.2393e-36
9.6461,0.54454,0.21552,0,1.7225e-07,0.14335,4.2754e-09,3.6128e-09,6.4516e-40
11.398,0.54987,0.2902,0,9.132e-12,0.49294,5.921e-13,1.8636e-05,3.7652e-45
15.702,0.60349,0.5538,0,0.0027062,0.88463,4.0858e-08,0.00031129,4.5319e-44
17.513,0.62576,0.44662,0,0.1126,1.0009,1.4223e-05,0.00026718,2.1971e-45
13.224,0.63779,0.37395,0,0.17515,0.96778,6.8541e-05,0.00022355,9.6637e-47
12.204,0.70902,0.3351,0,0.4316,1.1093,0.00015805,6.1635e-05,2.5804e-47
13.899,1.0766,0.42099,0,0.96787,1.8098,8.7278e-06,5.9247e-07,1.596e-46
14.685,1.4211,0.40996,0,1.3523,2.3655,0.0015397,2.8575e-08,1.2712e-46
14.864,1.7123,0.40085,0,1.3209,2.6663,0.45032,6.3069e-09,4.9382e-47
15.847,1.8065,0.39798,0,1.2691,2.7381,0.73398,7.0429e-09,3.5435e-47
16.628,1.9184,0.39583,0,1.2412,2.8247,1.0251,1.2581e-08,2.6297e-47
16.817,1.9697,0.4513,0,1.233,2.8359,1.2039,1.3102e-08,1.2521e-46
18.42,2.1284,0.49058,0,1.2376,2.9877,1.598,3.7932e-08,1.5002e-46
23.381,2.3914,0.67164,0,1.2746,3.3166,2.2646,4.5836e-07,1.4519e-44
28.633,2.6169,1.1347,0,1.3219,3.6065,2.891,1.642e-05,1.3278e-40
35.771,3.312,0.94982,0,1.4793,4.363,4.4211,0.066005,9.4178e-42
30.608,3.3463,0.7234,0,1.4874,4.2983,4.4802,0.036459,3.4401e-44
24.735,2.77,0.64865,0,1.3901,3.5837,3.3858,1.3312e-05,4.1912e-45
24.023,2.4442,0.62375,0,1.3493,3.1953,2.8899,2.3525e-07,2.0948e-45
21.035,1.9762,0.59896,0,1.2793,2.6355,2.0233,3.7617e-09,1.0529e-45
20.537,1.7102,0.60064,0,1.2498,2.3323,1.5778,1.9022e-10,1.0346e-45
20.715,1.4724,0.60318,0,1.2423,2.0781,1.1615,1.018e-11,1.168e-45
20.632,1.3869,0.62253,0,1.2453,1.9808,1.0104,2.8545e-12,2.0998e-45
21.239,1.3257,0.74475,0,1.2552,1.9204,0.91141,1.2262e-12,6.5701e-44
20.996,1.4097,0.82157,0,1.2462,1.9725,1.1226,2.5899e-12,2.9888e-43
20.033,1.4824,0.93793,0,1.2514,2.0091,1.2736,4.0522e-12,6.2177e-45
19.203,1.5565,1.0405,0,1.2657,2.0474,1.4238,6.3329e-12,1.93e-43
19.462,1.7019,0.95625,0,1.3046,2.159,1.7548,2.2829e-11,2.2575e-44
19.814,1.9253,0.99319,0,1.3641,2.347,2.2453,1.6274e-10,1.5019e-43
20.805,2.378,1.0454,0,1.4876,2.747,3.238,5.1316e-09,1.7759e-43
22.165,3.2875,1.1659,0,1.7297,3.5571,5.2261,1.091e-06,2.3033e-42
24.96,3.9781,1.2461,0,1.9248,4.1952,6.8782,0.00010156,9.3376e-39
27.066,4.5853,1.3253,0,2.0951,4.75,8.3395,0.0033754,8.7372e-30
28.835,5.1857,1.4596,0,2.2745,5.275,9.7773,0.042955,4.42e-15
31.48,5.9044,1.5597,0,2.5388,5.8278,11.502,0.24211,9.4183e-07
32.621,6.495,1.5882,0,2.7823,6.2319,12.872,0.44919,4.1117e-06
35.103,7.255,1.6365,0,3.103,6.7508,14.671,0.78688,1.2598e-05
37.343,7.9733,1.6962,0,3.4128,7.2406,16.387,1.1343,2.0397e-05
41.828,9.4207,1.7718,0,4.0318,8.2356,19.842,1.7656,2.2062e-05
45.474,9.8785,1.7981,0,4.253,8.5775,21.146,2.0696,2.1272e-05
47.646,9.4844,1.785,0,4.1264,8.3595,20.568,1.9905,2.1637e-05
46.741,8.3593,1.6939,0,3.6861,7.6265,18.223,1.5951,1.9563e-05
40.981,7.1249,1.5486,0,3.1813,6.7694,15.383,1.0605,3.5761e-07
40.273,7.1529,1.5333,0,3.2154,6.8029,15.654,1.005,6.0825e-08
45.026,7.4807,1.5975,0,3.3849,7.0894,16.888,1.1507,5.2663e-06
47.527,7.2721,1.5928,0,3.3133,6.9871,16.717,1.1027,4.5284e-06
47.778,6.8067,1.5923,0,3.1226,6.696,15.795,0.89932,4.487e-06
46.892,6.4166,1.6259,0,2.9559,6.4339,14.928,0.75122,1.0423e-05
47.333,5.8275,1.637,0,2.7014,6.0473,13.58,0.55216,1.2591e-05
42.963,5.4967,1.5803,0,2.5465,5.7812,12.594,0.41806,2.9258e-06
40.995,5.2054,1.5464,0,2.4119,5.5638,11.783,0.31306,2.9345e-07
35.102,4.8688,1.6857,0,2.2478,5.259,10.633,0.19263,2.0618e-05
33.545,5.0914,1.5347,0,2.3324,5.3923,11.08,0.2236,7.3782e-08
36.695,5.4789,1.7178,0,2.4962,5.6882,12.193,0.36035,2.3324e-05
43.161,5.8411,1.9539,0,2.659,6.0014,13.47,0.5042,1.7036e-05
46.849,6.0554,2.0745,0,2.7578,6.1909,14.341,0.52096,1.308e-05
51.815,6.2981,2.21,0,2.872,6.4117,15.409,0.55509,2.275e-05
51.939,6.2824,2.2168,0,2.8712,6.4142,15.645,0.423,2.5146e-05
47.559,6.7813,2.2534,0,3.0772,6.7071,16.911,0.51173,3.9882e-05
43.297,7.9429,2.3473,0,3.5619,7.4318,19.748,0.87302,0.00012284
41.983,8.1418,2.4052,0,3.6388,7.5396,20.189,0.93567,0.00019254
43.11,9.6349,2.6321,0,4.2678,8.5327,23.96,1.5224,0.0003477
57.77,15.31,3.545,0,6.6937,12.433,39.037,3.9365,0.00011734
21.364,2.2842,1.3465,0,0.92131,3.3428,2.6005,0.0030482,7.9729e-41
18.655,1.2255,1.3856,0,1.1475,2.1374,0.40494,1.4744e-10,1.4427e-09
23.482,1.0157,5.2504,0,1.5978,1.3978,0.00057225,2.7189e-13,1.2417
29.611,1.3598,1.3921,0,1.012,2.4289,0.91944,2.8738e-08,1.0368e-07
64.103,57.466,7.3724,0,9.8963,0,5.6663,0,25.283
49.537,37.064,7.0662,0,8.8768,0,4.8685,0,21.092
39.352,23.195,5.8593,0,7.3889,0,3.632,0,17.231
35.639,19.151,5.6818,0,6.8846,0,3.1447,0,15.907
36.222,17.303,5.8742,0,6.6233,0,2.7128,0,15.791
35.808,13.073,9.7333,0,7.0098,0,3.8322,0,14.293
39.178,12.18,9.9127,0,6.6062,0,3.1041,0,14.279
42.565,11.002,10.394,0,6.4906,0,3.1407,0,13.998
60.147,10.151,11.725,0,6.7311,0,3.4971,0,15.142
62.071,8.514,12.231,0,6.0484,0,2.47,0,14.758
51.464,5.1319,8.231,0,2.615,4.668,6.8407,0.0046418,4.1833
54.077,4.4127,5.1492,0,2.1445,4.753,6.0148,0.024437,1.9936
