1.3063e-100,2.5587e-44
8.6286e-136,3.2042e-44
2.4594e-153,4.5556e-43
3.4407e-152,2.5323e-38
1.0475e-161,2.4847e-29
7.6681e-161,1.3459e-14
1.4657e-160,2.8715e-06
1.1186e-170,1.2211e-05
5.9123e-171,3.5535e-05
3.4874e-171,5.4104e-05
1.5776e-170,5.4546e-05
4.3863e-171,5.1411e-05
3.1696e-171,5.2864e-05
1.9098e-172,5.1954e-05
1.8353e-173,1.0996e-06
4.2331e-172,1.8869e-07
2.8059e-171,1.5453e-05
4.7215e-172,1.335e-05
5.7043e-172,1.3235e-05
2.5471e-172,2.9666e-05
2.3758e-173,3.5427e-05
8.6469e-175,8.7399e-06
5.9622e-176,9.0262e-07
5.9908e-171,5.5027e-05
1.0684e-150,2.2733e-07
3.0944e-125,6.0003e-05
1.0619e-122,3.6277e-05
1.1243e-120,2.5859e-05
7.5093e-117,4.2002e-05
3.5022e-115,4.5911e-05
2.9851e-114,7.2296e-05
1.9759e-108,0.00021357
1.5831e-98,0.00032537
8.3843e-85,0.0005288
1.7025e-55,0.00014504
4.3662e-97,4.5332e-40
1.6733e-09,5.6283e-10
0.76614,2.2162
1.2335e-07,7.2665e-08
37.84,38.503
30.533,30.187
23.443,24.522
20.814,22.333
19.688,22.317
17.378,17.789
16.743,18.437
16.275,18.47
17.25,21.186
15.891,21.892
3.7013,6.0928
1.8782,2.1394
4.4213e-07,5.9197e-06
1.1282e-69,2.8984e-40
1.1274e-70,2.76e-41
1.0127e-07,1.1507e-08
7.7626e-08,8.715e-09
4.1366e-78,1.2515e-43
4.05e-84,5.2121e-44
1.0629e-83,8.0976e-44
7.3021e-82,2.3825e-44
1.4746e-71,3.712e-45
3.4101e-94,8.0063e-47
8.0495e-100,1.2447e-47
4.9823e-91,1.4251e-46
4.6401e-89,3.007e-45
6.8421e-87,7.2982e-45
2.6267e-84,5.1063e-45
7.2754e-75,7.2682e-46
1.996e-75,2.3738e-47
7.1152e-31,1.0971e-31
7.2478e-40,9.9663e-05
1.7123e-37,2.5625e-37
1.3548e-38,7.8814e-37
7.8699e-39,9.8146e-37
2.2609e-37,9.0219e-37
3.1128e-37,7.7945e-37
1.7317e-35,1.9215e-35
1.2729e-31,1.6202e-31
2.6745e-32,3.9901e-32
4.6036e-34,8.8071e-34
3.2628e-35,5.1004e-35
5.1504e-37,1.1094e-36
4.3668e-38,1.0362e-36
4.5712e-44,3.0631e-44
2.5538e-56,8.6308e-47
7.9141e-18,1.4318e-07
1.1835e-76,4.6428e-43
5.7374e-96,9.1401e-48
3.2096e-100,2.3883e-48
5.5482e-101,1.6366e-47
6.8105e-117,7.0391e-48
1.2914e-126,3.0943e-48
1.1037e-126,2.2392e-48
4.3652e-126,1.8777e-48
1.5595e-142,8.7059e-48
2.3307e-120,1.5885e-46
3.7373e-132,5.8711e-46
6.6606e-136,2.3579e-45
4.503e-145,3.241e-45
9.33e-151,6.926e-46
2.8471e-156,2.2583e-46
2.404e-161,2.0559e-46
5.1657e-161,1.4649e-46
2.6853e-171,1.7886e-46
2.2747e-170,1.4356e-46
1.4112e-154,1.8062e-46
7.8897e-154,4.5087e-46
6.1887e-148,3.3068e-45
3.2649e-157,6.9117e-45
1.0475e-12,8.1441e-14
3.2002e-145,1.5144e-43
1.8156e-148,2.536e-42
2.9736e-77,1.1258e-42
4.6668e-96,2.182e-19
1.2287e-150,2.3796e-19
2.0395e-155,8.0554e-14
6.8999e-140,3.9195e-05
3.1768e-149,5.4015e-05
3.7983e-164,5.8414e-05
1.106e-169,5.7357e-05
1.1019e-170,5.1803e-05
1.5983e-170,4.6292e-05
4.5532e-170,3.8717e-05
1.075e-170,4.5878e-05
2.1812e-172,5.209e-05
6.2277e-173,1.7779e-05
2.4291e-172,1.9701e-05
1.4614e-171,3.1188e-05
2.1955e-172,3.0705e-05
9.0159e-173,3.2416e-05
2.8044e-173,3.6478e-05
1.162e-173,3.0951e-05
1.3116e-169,3.361e-06
1.2883e-171,5.4347e-10
1.5371e-168,5.1475e-05
3.5248e-166,6.429e-06
3.0814e-134,6.0182e-05
2.2572e-122,3.6092e-05
6.6954e-104,3.0096e-05
1.7586e-97,9.7599e-05
3.527e-104,0.00012161
3.3193e-103,0.00025672
3.327e-93,0.00049799
6.8007e-86,0.00050207
6.568e-68,0.00035231
5.2414e-27,0.00031228
6.9154e-98,3.9659e-50
6.0826e-107,5.3411e-74
1.0016e-28,0.00012788
0.95472,1.5061
34.199,35.095
25.097,25.763
19.911,20.819
18.299,19.362
17.616,18.775
17.208,20.373
15.582,17.203
9.0865,10.936
4.7316,6.7487
3.1397,3.477
1.0989,1.4819
5.0933e-07,0.00038194
1.0231e-54,1.3762e-38
2.2414e-07,5.0094e-08
1.4773e-07,2.1744e-08
1.3173e-07,2.3178e-08
4.8844e-83,5.1365e-43
8.6656e-84,8.1758e-44
5.6892e-84,1.5231e-43
1.295e-81,4.8312e-44
6.3561e-67,1.7225e-44
3.7906e-93,2.7e-46
8.8357e-106,1.8025e-47
9.6556e-94,1.2606e-46
1.0505e-89,2.9734e-45
1.7382e-82,2.2216e-44
1.1893e-65,1.2066e-44
2.7213e-95,1.9272e-45
1.3333e-18,6.8266e-20
8.3061e-31,2.3356e-31
2.729e-39,0.0005341
5.742e-37,1.9656e-36
1.4037e-38,1.0902e-36
8.5753e-39,1.6934e-36
2.7415e-37,9.057e-37
1.3669e-37,7.1731e-37
6.5954e-35,2.8229e-34
5.9236e-32,1.3064e-31
2.1294e-32,3.954e-32
4.4561e-34,8.7054e-34
3.4497e-36,8.7185e-36
7.9056e-38,9.8359e-37
5.0035e-38,6.5055e-37
1.3983e-41,1.2209e-41
1.4538e-51,8.1277e-46
2.3766e-41,6.4253e-42
3.7939e-66,4.2742e-46
8.4689e-103,7.9998e-48
5.2892e-101,8.9039e-49
7.3365e-98,3.8873e-48
3.264e-114,4.6955e-48
1.9614e-114,6.1514e-48
3.9108e-124,1.6714e-48
9.5674e-130,1.1737e-48
1.4888e-113,3.0445e-47
2.8892e-68,2.5866e-46
8.1766e-137,3.5732e-46
1.0017e-145,4.2285e-46
1.2227e-150,5.2013e-46
2.3077e-156,1.6708e-46
4.8467e-167,6.5279e-47
8.8644e-167,1.3486e-46
2.1668e-161,1.7385e-46
1.471e-165,2.7655e-46
6.3288e-175,7.7464e-46
5.3715e-164,6.0021e-46
1.1592e-158,4.4411e-46
4.6492e-148,2.4224e-45
3.1886e-152,7.596e-45
3.125e-161,2.8575e-44
4.1102e-155,1.4287e-43
1.8487e-154,5.4132e-43
5.0168e-65,5.0805e-41
8.03e-84,5.3737e-05
4.1693e-129,6.2606e-05
2.146e-143,5.8492e-05
2.8074e-94,2.7103e-05
6.5877e-137,3.1277e-05
1.6035e-137,2.994e-05
6.2201e-163,2.8696e-05
3.8384e-164,3.5573e-05
6.2163e-170,3.6652e-05
1.0372e-169,2.9007e-05
5.7826e-171,3.893e-05
1.9258e-172,5.3513e-05
1.7383e-172,4.4157e-05
1.9023e-172,4.0698e-05
1.003e-171,4.2668e-05
1.6731e-171,4.9789e-05
2.1835e-171,4.6599e-05
5.538e-172,3.5672e-05
1.588e-168,2.9057e-05
6.6272e-165,1.5639e-06
2.1978e-160,3.8517e-11
3.5818e-161,1.6964e-08
4.1314e-156,8.5877e-07
1.3509e-144,5.3598e-05
6.3296e-114,2.8379e-05
1.5269e-87,8.7669e-05
3.6452e-90,0.00035248
6.2322e-89,0.00036239
1.2994e-88,0.0004501
1.936e-83,0.00050085
7.7061e-63,0.00013201
3.8485,7.2797
6.1557,18.419
3.7741e-100,4.823e-71
1.9987e-107,3.1955e-74
5.5517e-06,0.00051676
3.0034e-53,1.5088e-06
1.9033e-94,3.1397e-45
0.61544,0.86382
45.888,51.473
32.938,31.102
23.118,22.891
18.384,19.69
17.665,19.524
18.094,22.198
5.4045,7.1573
4.4491,4.9898
4.6222,5.8922
5.8803,8.9089
8.8126,8.4128
6.2e-07,0.00032268
3.6415e-07,3.939e-06
3.992e-07,0.00037061
2.8682e-07,9.3184e-08
1.8179e-07,3.6206e-08
6.8023e-83,6.1474e-43
8.5216e-84,9.8134e-44
1.2752e-83,2.1777e-43
4.11e-81,7.6764e-44
1.2261e-73,3.0208e-44
2.0788e-88,1.1241e-45
3.4155e-101,4.6237e-47
3.8489e-94,2.0465e-46
1.7994e-87,2.7843e-45
1.7759e-78,7.4445e-44
1.3313e-72,1.3036e-43
6.6877e-71,1.7485e-44
3.7414e-17,4.7805e-18
1.1943e-23,1.1203e-23
9.7794e-08,3.2539e-37
2.3856e-25,0.00054243
2.3019e-38,1.0849e-37
1.9475e-38,1.3705e-36
8.6886e-39,1.8507e-36
7.84e-39,1.0512e-36
2.2937e-38,4.7188e-37
2.9221e-35,3.7878e-35
2.0674e-32,4.6455e-32
1.7136e-32,2.1313e-32
8.6105e-34,1.9152e-33
7.2526e-36,1.8146e-35
1.2205e-37,9.7359e-37
2.841e-38,8.328e-37
1.8738e-37,3.1832e-37
2.7717e-48,3.6352e-46
1.3198e-54,3.7739e-46
1.1485e-71,6.8158e-47
2.9877e-96,8.4726e-48
1.7331e-101,2.1108e-49
1.8719e-88,2.848e-48
4.5264e-107,8.7441e-48
2.9618e-108,9.6782e-48
2.9359e-134,2.1357e-48
1.693e-136,1.559e-48
4.4594e-126,5.5919e-48
5.7259e-121,4.1351e-47
3.9283e-141,4.5534e-46
4.9384e-151,1.7043e-46
3.6561e-151,1.5552e-46
4.0292e-167,5.1185e-47
1.5305e-172,2.9486e-47
1.0518e-171,1.3296e-46
6.1985e-161,2.762e-46
2.0614e-160,7.9774e-46
3.53e-169,1.9197e-45
7.1155e-164,1.3924e-45
1.2117e-163,1.3201e-45
7.8394e-163,5.4083e-45
1.0067e-161,3.6115e-44
5.5095e-156,1.1807e-43
3.9663e-155,4.649e-43
1.3858e-158,1.3156e-41
5.2311e-137,1.083e-28
9.2934e-06,0.00098729
2.0434e-32,0.00043455
0.00041718,0.0050159
1.4164e-35,0.00041983
3.0776e-54,0.00036248
2.5602e-99,0.0001434
6.6117e-100,0.00010345
1.581e-152,2.185e-05
1.0402e-169,2.4045e-05
6.7466e-170,2.118e-05
1.2745e-170,2.862e-05
5.5776e-166,3.804e-05
7.3158e-172,4.8842e-05
5.3997e-171,5.4593e-05
6.4343e-172,5.3927e-05
1.6028e-171,5.4721e-05
5.0564e-172,5.2246e-05
7.0576e-162,4.2876e-05
2.375e-163,2.3763e-05
1.5041e-159,2.7549e-07
1.0678e-150,3.3134e-10
4.6149e-151,7.3621e-09
4.331e-147,1.2074e-05
8.4576e-140,6.0794e-05
3.5485e-109,2.5784e-05
1.2005e-69,0.00043309
2.1988e-77,0.00051653
3.6569e-80,0.00052608
2.3824e-76,0.00053323
1.0267e-64,0.00030278
5.3182,9.5271
108.82,95.767
4.8356e-100,5.3138e-71
3.7753e-107,3.2238e-74
1.7419e-109,2.2653e-73
4.9802e-105,7.4431e-72
7.4121e-94,4.2535e-37
4.8965e-56,2.2163e-12
26.799,26.191
20.275,20.539
18.1,19.153
18.15,19.723
4.8771,6.0993
1.3882,1.839
0.42099,0.52797
0.39781,0.4245
9.6911e-06,0.00056488
3.0614e-07,6.5923e-08
8.4392e-77,1.4088e-42
1.1695e-83,1.2097e-43
1.2827e-83,3.0828e-43
1.1371e-80,1.4528e-43
5.3265e-76,4.6769e-44
7.9267e-85,5.3563e-45
3.0352e-96,1.8484e-46
9.0499e-74,4.193e-46
8.8729e-76,8.8176e-45
1.6209e-68,1.3781e-43
2.2775e-68,6.0952e-43
2.0844e-10,9.3821e-12
2.5126e-18,4.3766e-19
5.1767e-21,7.0436e-21
4.0669e-09,7.0782e-37
0.56503,0.93298
1.5279e-39,8.2921e-40
3.7703e-37,2.2163e-36
1.0552e-38,2.0704e-36
8.081e-39,1.6526e-36
2.5277e-37,1.2461e-36
5.0851e-35,5.7397e-35
7.3962e-33,2.4464e-32
1.3545e-32,1.5544e-32
1.2475e-32,1.4984e-32
1.7059e-34,2.4795e-34
3.897e-37,1.2268e-36
3.2084e-38,1.0613e-36
9.9144e-37,1.5987e-36
6.772e-44,6.337e-44
2.9858e-52,1.8451e-45
2.039e-76,1.4072e-46
5.2267e-96,2.0756e-48
9.8001e-105,6.2571e-49
7.1194e-119,4.3747e-48
6.7129e-109,1.2983e-46
7.351e-120,6.1212e-48
3.3613e-126,3.7397e-48
6.0482e-110,2.0101e-47
3.9999e-130,8.6179e-48
2.6661e-129,5.2638e-47
1.4262e-136,7.5629e-46
2.8373e-151,1.2537e-46
3.1613e-156,1.3006e-46
2.0471e-172,4.7529e-47
7.1229e-178,3.6325e-47
7.9186e-167,6.7637e-47
2.3742e-156,2.2269e-46
6.6712e-160,1.6823e-45
1.349e-168,5.0368e-45
2.1952e-163,2.4925e-45
4.1225e-168,5.4204e-45
6.3853e-167,5.0067e-44
3.4915e-161,1.627e-43
8.4161e-166,7.3493e-43
1.438e-159,3.014e-42
1.2928e-153,2.8242e-41
1.3244e-141,1.7973e-25
5.6439e-135,3.7333e-05
0.021487,0.099976
0.030892,0.13177
5.3843e-30,0.00053388
1.805e-38,0.00052502
3.8029e-57,0.00052959
1.2844e-108,0.0005231
7.1564e-158,2.2293e-05
3.8066e-169,2.235e-05
6.6895e-168,4.7555e-05
4.1378e-164,2.2707e-05
4.1488e-165,2.3975e-05
3.8324e-165,3.1195e-05
3.8819e-164,4.3736e-05
2.2189e-166,4.9913e-05
4.2021e-166,5.3063e-05
7.218e-162,5.6694e-05
6.1408e-153,4.5951e-05
2.2743e-148,3.8266e-05
9.0534e-145,2.1825e-06
7.66e-142,9.5695e-07
5.0348e-136,2.4612e-05
2.3461e-136,5.3511e-05
2.4229e-130,5.1479e-05
1.2716e-98,3.6245e-05
5.8693e-67,0.00048753
3.684e-58,0.00050489
7.5053e-47,0.00076002
4.4502e-65,0.00042035
5.1862e-32,0.00012481
1.1861,3.4686
4.1508e-55,1.9621e-05
4.6261e-107,7.928e-74
4.4929e-111,1.0788e-74
1.3104e-109,2.1645e-73
4.8953e-101,9.272e-69
1.8145e-50,3.377e-05
29.927,29.067
20.943,21.45
17.666,19.813
17.816,16.149
5.1238,7.0806
3.3549,4.3456
2.6231,3.5627
0.57913,0.5653
3.611e-07,1.0471e-07
2.2944e-79,5.9572e-42
4.341e-83,5.0386e-43
2.5133e-80,6.9107e-43
2.99e-78,2.8285e-43
1.5971e-70,1.2189e-43
5.8083e-70,1.2496e-44
7.7527e-83,9.8537e-46
1.741e-73,1.4457e-45
5.7694e-69,2.7342e-44
4.7169e-63,5.6833e-43
3.5805e-63,2.46e-42
3.5185e-10,3.0174e-11
2.4158e-21,4.4285e-22
2.9805e-19,3.2228e-19
1.6636e-10,5.5209e-37
0.96626,2.9673
8.6724e-44,5.0443e-44
1.1114e-37,2.0255e-37
6.8238e-38,9.036e-37
1.393e-38,1.3301e-36
2.1451e-35,8.9594e-35
1.1278e-34,2.1475e-34
1.5875e-33,2.4637e-33
1.4781e-33,1.7059e-33
5.5405e-33,7.0154e-33
2.7723e-34,5.08e-34
2.3468e-37,1.0045e-36
2.6986e-38,1.0761e-36
9.354e-38,1.3251e-37
1.2335e-41,1.4837e-41
8.9002e-55,5.6585e-47
3.3175e-69,3.3831e-47
5.9299e-95,1.0209e-47
9.4666e-104,7.4197e-49
3.3158e-120,3.7882e-49
1.7072e-20,1.1335e-21
3.4748e-119,6.9296e-43
8.5087e-125,2.4381e-46
2.1355e-70,2.0585e-48
2.5815e-130,3.3329e-48
3.6192e-134,1.1971e-47
2.0751e-119,1.6323e-45
1.5772e-151,9.7328e-47
4.1203e-156,1.971e-46
1.4879e-177,7.2095e-47
6.3888e-178,4.661e-47
3.1897e-172,6.3984e-47
3.4008e-161,2.0245e-46
1.5562e-148,5.8422e-44
2.4087e-163,1.4814e-44
1.5664e-162,2.2127e-44
1.6214e-162,2.3821e-44
9.7294e-157,7.9602e-44
1.4611e-155,6.4432e-43
1.8982e-165,1.1699e-42
2.5062e-159,1.5429e-41
2.0487e-152,6.1743e-36
8.1377e-151,1.6159e-21
6.9717e-144,4.6434e-05
4.6872e-98,3.0479e-05
1.408e-49,5.4487e-05
3.4173e-121,4.4021e-05
1.1913e-44,0.00051793
2.2159e-51,0.00042618
4.508e-104,0.00048436
4.2483e-150,8.5396e-05
9.0901e-157,4.277e-05
1.2814e-149,0.00029237
1.1332e-149,0.00019452
2.3082e-152,2.7285e-05
3.6523e-148,2.1735e-05
1.7537e-154,2.8524e-05
2.6821e-154,3.3238e-05
1.5154e-155,4.5499e-05
5.2287e-152,5.7941e-05
5.1426e-149,4.5129e-05
7.8096e-139,4.3189e-05
3.4216e-135,1.7136e-05
2.717e-126,4.3081e-05
3.2879e-126,6.0509e-05
4.8877e-122,4.89e-05
1.1126e-114,3.0486e-05
5.4891e-71,0.00031884
1.6419e-56,0.00034805
1.0106e-48,0.00030352
3.4832e-45,0.00036319
2.1967,3.6816
3.5896e-35,0.00010052
1.4001,3.7191
1.3333e-56,2.0066e-06
2.3957e-108,3.0771e-73
3.3734e-92,3.7897e-19
2.0187e-62,4.4588e-05
6.9943e-106,2.2055e-72
5.8309e-101,1.6792e-62
31.711,31.374
25.733,26.413
21.441,24.049
5.6486,10.315
9.1664,10.737
4.1526,5.7094
2.7593,4.1839
2.2587,2.4559
4.2524e-07,1.0148e-07
8.5819e-76,2.4581e-41
6.1634e-80,2.429e-42
5.533e-80,1.8719e-42
5.7464e-75,6.1561e-43
4.6853e-70,2.3721e-43
3.3091e-76,5.2137e-44
2.1701e-67,3.3671e-45
1.8452e-84,4.1269e-45
2.383e-73,2.2404e-44
1.9552e-89,2.8525e-43
4.6512e-12,3.5668e-13
4.9911e-10,0.00015794
2.9212e-24,4.8176e-25
3.661e-18,2.8967e-18
1.9258e-11,1.9213e-35
0.72481,1.6445
4.0446e-51,5.1028e-46
5.8151e-38,8.6098e-38
7.1282e-37,1.9497e-36
5.9332e-38,1.084e-36
5.2804e-35,6.0865e-35
1.1019e-34,3.2389e-34
8.3692e-33,1.538e-32
6.0598e-33,1.9742e-32
1.3778e-34,3.3773e-34
7.6971e-35,1.2063e-34
1.8229e-37,1.1542e-36
1.3844e-37,8.305e-37
4.2431e-38,1.6277e-37
3.4625e-39,2.8153e-39
1.9022e-47,2.2847e-46
9.7483e-67,1.4019e-47
1.1379e-94,1.0063e-47
3.162e-100,3.4571e-49
3.4464e-108,2.8616e-49
8.6533e-126,9.7753e-49
2.2822e-66,3.6345e-47
7.018e-90,3.5126e-46
2.6286e-129,4.4881e-47
4.1894e-132,6.8396e-48
1.1047e-138,8.2489e-48
2.7506e-128,3.2712e-46
1.1023e-150,6.5093e-46
2.0908e-146,2.4327e-46
1.7864e-161,2.5029e-46
2.9103e-177,1.5853e-46
9.0797e-172,1.9342e-46
1.5047e-155,7.498e-46
3.0871e-154,1.0621e-44
4.8713e-158,1.8942e-44
2.7033e-162,6.4207e-44
1.2455e-156,1.2764e-43
1.5116e-156,9.4819e-44
6.2429e-149,5.204e-41
8.4029e-160,5.1981e-42
2.6685e-153,1.3104e-40
1.6659e-157,2.0009e-32
7.1408e-146,3.7088e-13
9.676e-139,5.4026e-05
8.1005e-133,5.5055e-05
1.4037e-131,3.5282e-05
7.7706e-120,0.00022667
1.1451e-109,0.00027186
1.6407e-99,0.00046922
0.00013844,0.00033688
8.4425e-138,0.00050249
6.4313e-151,0.00022135
1.1608e-138,0.00038252
3.2282e-133,0.00042095
4.1376e-138,0.00021143
8.229e-127,7.2822e-05
4.5016e-127,3.5024e-05
6.3675e-138,2.3964e-05
3.0588e-139,3.9191e-05
2.3431e-138,5.586e-05
1.7636e-134,1.4165e-05
2.9789e-130,2.8302e-05
2.9159e-121,5.7343e-05
3.1989e-112,4.935e-05
2.2467e-107,2.5426e-05
4.3674e-91,7.0762e-05
1.9642e-93,0.00034938
0.075255,2.4856
6.927,16.106
6.1073,13.705
0.15777,3.6113
2.4606e-27,0.00011361
1.1678e-24,0.00056602
2.7981,7.6128
1.2344e-34,0.00071508
0.10332,0.15814
